"DateTime","Players","Flags","Twitch Viewers"
"2015-06-04 00:00:00",,
"2015-08-26 00:00:00",1
"2015-08-27 00:00:00",
"2015-08-28 00:00:00",
"2015-08-29 00:00:00",
"2015-08-30 00:00:00",1
"2015-08-31 00:00:00",
"2015-09-01 00:00:00",
"2015-09-02 00:00:00",
"2015-09-03 00:00:00",
"2015-09-04 00:00:00",
"2015-09-05 00:00:00",
"2015-09-06 00:00:00",
"2015-09-07 00:00:00",
"2015-09-08 00:00:00",
"2015-09-09 00:00:00",
"2015-09-10 00:00:00",
"2015-09-11 00:00:00",
"2015-09-12 00:00:00",
"2015-09-13 00:00:00",
"2015-09-14 00:00:00",
"2015-09-15 00:00:00",
"2015-09-16 00:00:00",
"2015-09-17 00:00:00",1
"2015-09-18 00:00:00",1
"2015-09-19 00:00:00",2
"2015-09-20 00:00:00",1
"2015-09-21 00:00:00",1
"2015-09-22 00:00:00",2
"2015-09-23 00:00:00",2
"2015-09-24 00:00:00",1
"2015-09-25 00:00:00",1
"2015-09-26 00:00:00",2
"2015-09-27 00:00:00",1
"2015-09-28 00:00:00",
"2015-09-29 00:00:00",1
"2015-09-30 00:00:00",
"2015-10-01 00:00:00",1
"2015-10-02 00:00:00",1
"2015-10-03 00:00:00",1
"2015-10-04 00:00:00",
"2015-10-05 00:00:00",1
"2015-10-06 00:00:00",1
"2015-10-07 00:00:00",1
"2015-10-08 00:00:00",
"2015-10-09 00:00:00",1
"2015-10-10 00:00:00",
"2015-10-11 00:00:00",1
"2015-10-12 00:00:00",17
"2015-10-13 00:00:00",23
"2015-10-14 00:00:00",16
"2015-10-15 00:00:00",14
"2015-10-16 00:00:00",16
"2015-10-17 00:00:00",5
"2015-10-18 00:00:00",1
"2015-10-19 00:00:00",15
"2015-10-20 00:00:00",17
"2015-10-21 00:00:00",18
"2015-10-22 00:00:00",17,
"2015-10-23 00:00:00",12
"2015-10-24 00:00:00",4
"2015-10-25 00:00:00",2
"2015-10-26 00:00:00",7
"2015-10-27 00:00:00",10
"2015-10-28 00:00:00",8
"2015-10-29 00:00:00",9
"2015-10-30 00:00:00",7
"2015-10-31 00:00:00",1
"2015-11-01 00:00:00",471955
"2015-11-02 00:00:00",8
"2015-11-03 00:00:00",6
"2015-11-04 00:00:00",5
"2015-11-05 00:00:00",5
"2015-11-06 00:00:00",4
"2015-11-07 00:00:00",1
"2015-11-08 00:00:00",1
"2015-11-09 00:00:00",14233
"2015-11-10 00:00:00",445537,
"2015-11-11 00:00:00",471083
"2015-11-12 00:00:00",433897
"2015-11-13 00:00:00",402987
"2015-11-14 00:00:00",460626
"2015-11-15 00:00:00",471315
"2015-11-16 00:00:00",411061
"2015-11-17 00:00:00",313793
"2015-11-18 00:00:00",291730
"2015-11-19 00:00:00",274557
"2015-11-20 00:00:00",276757
"2015-11-21 00:00:00",333954
"2015-11-22 00:00:00",342600
"2015-11-23 00:00:00",289048
"2015-11-24 00:00:00",229228
"2015-11-25 00:00:00",228693
"2015-11-26 00:00:00",223327
"2015-11-27 00:00:00",231118
"2015-11-28 00:00:00",244366
"2015-11-29 00:00:00",253442
"2015-11-30 00:00:00",217753
"2015-12-01 00:00:00",161784
"2015-12-02 00:00:00",155686
"2015-12-03 00:00:00",148549
"2015-12-04 00:00:00",153984
"2015-12-05 00:00:00",194308
"2015-12-06 00:00:00",201352
"2015-12-07 00:00:00",170189
"2015-12-08 00:00:00",132293
"2015-12-09 00:00:00",122451
"2015-12-10 00:00:00",118035
"2015-12-11 00:00:00",122020
"2015-12-12 00:00:00",156099
"2015-12-13 00:00:00",163633
"2015-12-14 00:00:00",139184
"2015-12-15 00:00:00",105473
"2015-12-16 00:00:00",99164
"2015-12-17 00:00:00",97245
"2015-12-18 00:00:00",100078
"2015-12-19 00:00:00",121845
"2015-12-20 00:00:00",128382
"2015-12-21 00:00:00",113563
"2015-12-22 00:00:00",97133
"2015-12-23 00:00:00",93513
"2015-12-24 00:00:00",88561
"2015-12-25 00:00:00",97150
"2015-12-26 00:00:00",113486
"2015-12-27 00:00:00",123134
"2015-12-28 00:00:00",116333
"2015-12-29 00:00:00",107968
"2015-12-30 00:00:00",105608
"2015-12-31 00:00:00",102180
"2016-01-01 00:00:00",119865
"2016-01-02 00:00:00",116489
"2016-01-03 00:00:00",116633
"2016-01-04 00:00:00",104549
"2016-01-05 00:00:00",81772
"2016-01-06 00:00:00",78281
"2016-01-07 00:00:00",76019
"2016-01-08 00:00:00",78510
"2016-01-09 00:00:00",97792
"2016-01-10 00:00:00",101247
"2016-01-11 00:00:00",85103
"2016-01-12 00:00:00",64854
"2016-01-13 00:00:00",61214
"2016-01-14 00:00:00",60334
"2016-01-15 00:00:00",65282
"2016-01-16 00:00:00",82685
"2016-01-17 00:00:00",85510
"2016-01-18 00:00:00",71620
"2016-01-19 00:00:00",59863
"2016-01-20 00:00:00",52618
"2016-01-21 00:00:00",51770
"2016-01-22 00:00:00",58202
"2016-01-23 00:00:00",75303
"2016-01-24 00:00:00",75734
